Name;Class;Role;Tier;Score;Trend;Win %;Role %;Pick %;Ban %;KDA
Caitlyn;Marksman;ADC;God;76.02;10.33;49.73%;97.13%;18.20%;12.31%;2.29
Camille;Fighter;TOP;A;54.52;-4.72;49.74%;94.06%;5.27%;2.69%;1.97
Cassiopeia;Mage;MID;A;51.53;6.43;53.42%;78.69%;2.21%;1.75%;2.23
Cassiopeia;Mage;TOP;C;39.39;-1.13;48.57%;12.09%;0.34%;1.76%;1.84
Cho'Gath;Tank;TOP;B;47.46;3.1;50.41%;63.73%;1.80%;0.69%;2.06
Cho'Gath;Tank;MID;C;41.72;-0.31;50.81%;21.08%;0.44%;0.69%;2.39
Corki;Marksman;MID;C;36.61;3.62;47.46%;90.12%;1.12%;0.19%;2.17
Darius;Fighter;TOP;God;72.51;-5.35;49.68%;93.41%;9.66%;26.39%;1.83
Diana;Fighter;JUNGLE;S;69.49;12.14;51.70%;81.06%;7.15%;7.22%;2.52
Diana;Fighter;MID;A;48.02;3.12;52.65%;16.99%;1.48%;7.22%;2.23
Dr. Mundo;Marksman;TOP;A;51.57;1.81;51.92%;80.56%;2.26%;1.37%;2.11
Dr. Mundo;Marksman;JUNGLE;D;30.81;0;51.18%;10.27%;0.31%;1.62%;2.76
Draven;Fighter;ADC;A;55.15;0.9;50.02%;95.33%;7.94%;26.89%;2.14
Ekko;Assassin;JUNGLE;S;55.15;5.34;51.07%;64.62%;4.76%;2.53%;2.85
Ekko;Assassin;MID;B;46.4;1.79;49.90%;32.97%;2.51%;2.53%;2.28
Elise;Mage;JUNGLE;B;41.89;-2.65;50.78%;91.33%;2.50%;1.87%;2.81
Evelynn;Assassin;JUNGLE;B;45.42;0.65;49.88%;98.02%;3.33%;3.68%;2.98
Ezreal;Marksman;ADC;S;65.52;3.2;49.02%;94.42%;15.51%;2.95%;2.49
Fiddlesticks;Mage;JUNGLE;A;53.65;0.83;51.47%;88.07%;4.24%;5.34%;2.78
Fiora;Fighter;TOP;S;61.84;-0.04;50.36%;97.58%;6.88%;16.08%;1.79
Fizz;Assassin;MID;B;43.89;-3.51;47.84%;95.20%;2.80%;3.39%;2.32
Galio;Tank;MID;A;51.38;-1.63;51.61%;80.63%;2.41%;0.43%;2.74
Galio;Tank;SUPPORT;D;25.9;-6.63;47.12%;16.19%;0.46%;0.41%;2.26
Gangplank;Fighter;TOP;A;50.27;-1.89;47.61%;75.55%;4.87%;5.57%;2
Gangplank;Fighter;MID;C;39.94;-1.46;48.11%;24.04%;1.68%;5.57%;2.17
Garen;Fighter;TOP;S;57.17;-3.03;50.95%;83.56%;5.31%;2.20%;2.05
Gnar;Fighter;TOP;B;46.06;-0.88;47.81%;96.43%;3.56%;0.78%;1.86
Gragas;Fighter;MID;B;45.08;2.44;51.81%;18.48%;0.75%;0.54%;2.49
Gragas;Fighter;TOP;B;44.36;0.86;48.36%;48.45%;1.99%;0.60%;2.08
Gragas;Fighter;JUNGLE;D;30.36;-11.83;49.37%;23.04%;0.90%;0.54%;2.92
Gragas;Fighter;SUPPORT;D;27.53;-3.18;48.02%;11.51%;0.42%;0.54%;2.21
Graves;Marksman;JUNGLE;God;83.07;26.49;49.66%;88.95%;10.19%;6.71%;2.66
Gwen;Fighter;TOP;B;41.82;-3.68;47.74%;86.40%;2.24%;1.05%;1.7
Hecarim;Fighter;JUNGLE;God;91.52;0.04;48.82%;98.27%;8.37%;30.23%;2.74
Heimerdinger;Mage;MID;B;46.97;0.7;52.16%;43.30%;1.72%;2.69%;2.08
Heimerdinger;Mage;TOP;B;43.79;-2.1;50.74%;23.13%;0.83%;2.83%;1.7
Heimerdinger;Mage;ADC;C;38.82;-5.45;52.86%;12.40%;0.43%;2.69%;2.27
Heimerdinger;Mage;SUPPORT;D;34.27;-6.39;50.95%;22.22%;0.75%;2.69%;1.97
Illaoi;Fighter;TOP;A;49.94;0.08;50.78%;92.41%;3.57%;6.12%;1.48
Irelia;Fighter;TOP;A;53.15;-0.36;49.68%;53.23%;4.74%;15.09%;1.66
Irelia;Fighter;MID;A;52.25;0.82;50.49%;45.27%;4.01%;15.09%;1.85
Ivern;Support;JUNGLE;D;34.63;-10.13;49.57%;74.30%;0.99%;0.43%;3.44
Ivern;Support;SUPPORT;D;22.07;-3.12;45.27%;12.47%;0.15%;0.43%;2.56
Janna;Support;SUPPORT;God;72.04;1.35;52.81%;98.46%;7.38%;3.19%;3.25
Jarvan IV;Tank;JUNGLE;A;49.29;-0.92;49.97%;89.03%;3.78%;0.36%;3.27
Jax;Fighter;TOP;S;56.65;-0.82;50.83%;83.83%;5.64%;7.56%;1.69
Jax;Fighter;JUNGLE;D;31.21;-10.23;51.28%;14.26%;0.98%;7.07%;2.18
Jayce;Fighter;MID;B;43.69;1.43;52.27%;19.46%;0.53%;0.39%;2.2
Jayce;Fighter;TOP;B;43.21;2.09;48.27%;78.66%;2.24%;0.39%;1.79
Jhin;Marksman;ADC;S;69.44;4.72;51.01%;96.91%;13.83%;3.05%;3
Jinx;Marksman;ADC;B;44.36;-1.26;48.95%;97.80%;6.94%;0.67%;2.23
Kai'Sa;Marksman;ADC;God;78.57;13.48;50.63%;96.76%;19.74%;2.93%;2.53
Kalista;Marksman;ADC;C;37.3;-5.15;48.31%;91.95%;4.14%;3.11%;2.24
Karma;Mage;SUPPORT;S;59.09;-0.17;48.94%;87.29%;7.10%;1.75%;2.71
Karthus;Mage;ADC;C;41.44;-2.63;53.57%;18.94%;0.79%;2.68%;2.31
Karthus;Mage;MID;C;41;1.66;50.74%;12.30%;0.45%;2.68%;2.26
Karthus;Mage;JUNGLE;C;37.79;-3.8;49.77%;60.15%;2.44%;2.68%;2.59
Kassadin;Assassin;MID;A;51.97;-1.65;49.87%;96.72%;3.60%;7.96%;2.5
Katarina;Assassin;MID;S;68.32;-2.91;49.77%;95.57%;8.28%;11.24%;2.32
Kayle;Fighter;TOP;A;50.49;1.64;50.81%;78.22%;3.26%;1.23%;1.82
Kayle;Fighter;MID;B;43.02;3.45;51.79%;17.88%;0.59%;1.23%;2.2
Kayn;Fighter;JUNGLE;God;93.03;13.65;50.00%;96.62%;10.75%;18.20%;2.46
Kennen;Mage;TOP;B;46.66;5.37;49.89%;80.09%;1.94%;0.59%;2.03
Kennen;Mage;MID;B;42.42;2.73;51.41%;16.61%;0.37%;0.53%;2.36
Kha'Zix;Assassin;JUNGLE;S;57.23;6.51;50.41%;98.15%;5.75%;2.94%;2.58
Kindred;Marksman;JUNGLE;A;52.79;4.23;50.64%;94.54%;4.96%;5.52%;2.31
Kled;Fighter;TOP;A;49.17;2.4;50.53%;87.89%;1.81%;0.81%;2.34
Kog'Maw;Marksman;ADC;C;37.75;-6.51;50.72%;89.19%;2.11%;0.52%;2.25
LeBlanc;Assassin;MID;A;52.25;-0.42;48.28%;93.70%;4.20%;5.82%;2.79
Lee Sin;Fighter;JUNGLE;God;84.02;31.32;47.86%;93.40%;11.38%;5.49%;2.76
Leona;Tank;SUPPORT;S;58.12;2.75;50.88%;98.25%;5.97%;5.08%;2.39
Lillia;Fighter;JUNGLE;A;49.55;0.89;50.55%;77.76%;3.99%;2.29%;2.84
Lillia;Fighter;TOP;A;48.98;-3.62;52.15%;19.06%;1.06%;2.42%;2.1
Lissandra;Mage;MID;C;41.8;-4.34;47.57%;92.85%;2.37%;0.73%;2.34
Lucian;Marksman;ADC;B;44.6;-0.33;49.82%;86.15%;5.82%;1.50%;2.34
Lulu;Support;SUPPORT;God;81.08;-4.12;49.60%;96.27%;10.11%;14.92%;2.98
Lux;Mage;SUPPORT;God;76.42;3;49.34%;66.59%;10.33%;8.03%;2.5
Lux;Mage;MID;S;58.69;-2.68;50.19%;30.63%;4.73%;8.03%;2.89
Malphite;Tank;TOP;A;49.56;0.57;49.25%;69.55%;2.68%;2.03%;2.43
Malphite;Tank;MID;C;38.85;-4.44;48.82%;13.61%;0.56%;1.98%;2.47
Malphite;Tank;SUPPORT;D;24.5;-1.58;46.51%;14.75%;0.66%;1.95%;2.08
Malzahar;Mage;MID;A;49.93;1.58;51.07%;90.80%;2.94%;3.57%;2.24
Maokai;Tank;TOP;S;58.29;-2.14;51.83%;40.68%;4.42%;2.97%;2.37
Maokai;Tank;SUPPORT;A;50.41;0.6;52.16%;35.50%;3.55%;2.97%;2.37
Maokai;Tank;JUNGLE;B;43.62;-1.36;51.41%;22.08%;2.12%;2.97%;3.13
Master Yi;Assassin;JUNGLE;God;89.91;25.71;51.85%;92.81%;8.47%;25.78%;2.14
Miss Fortune;Marksman;ADC;God;95.77;-0.34;52.42%;92.35%;21.38%;20.41%;2.41
Mordekaiser;Fighter;TOP;S;66.71;-2.51;51.40%;77.02%;8.08%;12.47%;1.89
Mordekaiser;Fighter;JUNGLE;C;35.16;-18.62;50.81%;14.63%;1.50%;12.47%;2.41
Morgana;Mage;SUPPORT;God;84.03;7.55;51.41%;86.35%;8.55%;26.52%;2.55
Nami;Support;SUPPORT;S;66.17;2.35;51.79%;99.36%;6.76%;0.84%;3.2
Nasus;Fighter;TOP;A;49.66;0.93;49.37%;71.91%;3.72%;2.65%;1.9
Nautilus;Tank;SUPPORT;S;67.42;5.39;49.69%;97.57%;8.53%;9.30%;2.31
Neeko;Mage;MID;A;49.74;-0.22;53.03%;58.53%;1.73%;0.53%;2.33
Neeko;Mage;TOP;B;41.98;-0.05;49.92%;10.08%;0.27%;0.57%;1.91
Neeko;Mage;SUPPORT;D;34.34;1.31;50.84%;24.56%;0.69%;0.57%;2.1
Nidalee;Assassin;JUNGLE;B;43.04;-1.06;47.22%;90.00%;4.25%;3.26%;2.86
Nilah;Marksman;ADC;A;48.43;-0.32;53.07%;94.59%;4.18%;9.97%;2.29
Nocturne;Assassin;JUNGLE;A;49.55;-3.75;51.09%;90.00%;3.89%;2.02%;2.71
Nunu;Tank;JUNGLE;B;44.15;-1.6;50.18%;87.38%;3.13%;0.97%;2.9
Olaf;Fighter;TOP;A;48.07;-1.49;50.31%;71.45%;2.65%;2.43%;1.8
Olaf;Fighter;JUNGLE;D;33.11;-10.56;51.72%;26.03%;0.90%;2.43%;2.4
Orianna;Mage;MID;A;48.42;1.71;50.05%;91.03%;2.45%;0.24%;2.7
Ornn;Tank;TOP;S;58.98;-1.29;51.19%;88.27%;5.43%;1.00%;2.3
Pantheon;Fighter;MID;A;49.17;3.13;52.69%;21.04%;1.63%;1.92%;2.4
Pantheon;Fighter;TOP;B;45.35;1.46;49.70%;22.87%;1.47%;1.81%;2.05
Pantheon;Fighter;SUPPORT;C;35;-4.69;48.54%;28.37%;2.27%;1.92%;1.96
Pantheon;Fighter;JUNGLE;D;30.62;-11.25;48.01%;28.38%;2.09%;1.92%;2.51
Poppy;Tank;TOP;B;46.6;4.6;50.65%;29.32%;1.05%;1.43%;2.17
Poppy;Tank;JUNGLE;C;34.71;-5.6;49.09%;61.45%;2.09%;1.43%;2.73
Pyke;Support;SUPPORT;God;72.24;3.15;49.24%;93.39%;8.78%;19.50%;2.26
Qiyana;Assassin;MID;C;41.07;-3.12;47.33%;72.81%;2.63%;2.03%;2.09
Qiyana;Assassin;JUNGLE;D;20.09;-14.45;46.64%;22.63%;0.80%;2.03%;2.49
Quinn;Marksman;TOP;B;46.88;1.41;51.03%;80.99%;1.58%;0.99%;1.85
Rakan;Support;SUPPORT;B;44.74;-5.19;48.57%;98.01%;3.72%;0.27%;2.79
Rammus;Tank;JUNGLE;S;55.33;3.55;52.16%;78.49%;3.83%;6.99%;3.06
Rammus;Tank;TOP;B;43.12;3.07;50.36%;17.85%;0.92%;7.13%;1.64
Rek'Sai;Fighter;JUNGLE;B;43.41;-1.8;50.43%;96.66%;3.10%;4.31%;2.59
Rell;Tank;SUPPORT;A;48.02;0.72;52.70%;97.30%;2.61%;0.48%;2.49
Renata Glasc;Support;SUPPORT;S;63.82;5.36;52.57%;99.06%;5.95%;4.28%;2.83
Renekton;Fighter;TOP;A;49.7;-2.06;48.06%;84.48%;4.86%;3.60%;1.79
Renekton;Fighter;MID;C;40.82;-1.01;50.75%;13.76%;0.79%;3.60%;2
Rengar;Assassin;JUNGLE;B;43.02;0.13;49.44%;77.74%;3.66%;6.26%;2.38
Rengar;Assassin;TOP;C;41.46;1.72;48.68%;18.75%;0.90%;6.26%;1.9
Riven;Fighter;TOP;A;50.45;2.02;49.46%;88.86%;4.00%;1.93%;1.91
Rumble;Fighter;MID;B;47.23;-2.53;51.96%;39.33%;1.09%;0.54%;2.64
Rumble;Fighter;TOP;B;43.98;2.93;48.93%;49.31%;1.19%;0.54%;2.19
Ryze;Mage;MID;C;36.7;1.69;46.85%;82.16%;1.56%;0.14%;2.13
Ryze;Mage;TOP;D;31.28;1.58;44.38%;14.82%;0.29%;0.16%;1.74
Samira;Marksman;ADC;S;63.55;3.46;51.27%;97.56%;10.36%;21.62%;2.33
Sejuani;Tank;TOP;A;51.28;-1.2;50.59%;44.95%;2.38%;0.89%;2.46
Sejuani;Tank;JUNGLE;B;45.97;-3.51;50.71%;48.90%;2.67%;0.89%;3.36
Senna;Marksman;SUPPORT;S;62.01;0.27;50.28%;92.91%;7.11%;4.00%;2.56
Seraphine;Mage;SUPPORT;A;53.38;-2.92;49.93%;61.16%;5.36%;2.67%;2.49
Seraphine;Mage;ADC;B;45.83;-0.85;52.82%;25.81%;1.89%;2.67%;2.87
Seraphine;Mage;MID;B;44.7;4.85;50.14%;12.65%;1.03%;2.67%;2.83
Sett;Fighter;TOP;S;69.59;-0.73;51.61%;78.39%;9.92%;6.00%;1.8
Sett;Fighter;MID;B;46.14;-0.69;52.21%;11.71%;1.34%;6.00%;2.13
Shaco;Assassin;JUNGLE;S;63.19;10.08;49.50%;80.16%;6.13%;14.16%;2.76
Shaco;Assassin;SUPPORT;D;34.08;-4.27;49.22%;13.33%;1.04%;15.01%;2.34
Shen;Tank;TOP;S;61.78;-1.72;52.04%;87.43%;4.27%;0.87%;3.07
Shyvana;Fighter;TOP;B;44.98;3.23;50.49%;20.52%;0.46%;0.57%;2.19
Shyvana;Fighter;JUNGLE;B;42.07;-3.78;52.22%;75.34%;1.85%;0.54%;2.82
Singed;Tank;MID;A;51.43;-0.86;54.96%;17.81%;0.52%;0.77%;2.75
Singed;Tank;TOP;A;50.14;-4.61;51.47%;71.39%;2.12%;0.77%;2.06
Sion;Tank;TOP;A;49.67;-0.08;50.29%;78.53%;3.78%;0.71%;1.61
Sion;Tank;MID;C;37.69;0;51.04%;10.32%;0.44%;0.74%;1.53
Sivir;Marksman;ADC;A;49.74;-6.5;50.29%;97.88%;7.00%;5.96%;2.47
Skarner;Fighter;TOP;A;51.31;15.73;53.62%;16.77%;0.19%;0.19%;2.45
Skarner;Fighter;JUNGLE;D;34.29;-10.14;51.09%;76.96%;0.90%;0.19%;2.85
Sona;Support;SUPPORT;B;47.47;-0.95;50.46%;94.25%;3.24%;0.23%;2.88
Soraka;Support;SUPPORT;S;66.17;3.97;51.29%;94.85%;7.31%;3.64%;2.8
Swain;Mage;MID;S;56.31;-0.37;53.42%;40.08%;2.81%;4.40%;2.72
Swain;Mage;SUPPORT;B;47.34;-1.14;50.37%;45.21%;3.64%;4.40%;2.41
Sylas;Mage;MID;God;85.11;3.98;50.06%;87.31%;12.97%;10.73%;2.15
Syndra;Mage;MID;B;42.27;2.53;47.56%;86.12%;2.68%;0.73%;2.23
Tahm Kench;Support;TOP;B;44.97;-1.06;48.56%;57.99%;1.67%;0.93%;2.28
Tahm Kench;Support;SUPPORT;D;25.53;-3.97;46.34%;30.89%;0.71%;0.93%;2.33
Taliyah;Mage;MID;A;48.23;1.69;51.25%;52.11%;2.28%;2.10%;2.3
Taliyah;Mage;JUNGLE;D;32.57;-8.86;49.00%;38.97%;1.75%;2.10%;2.69
Talon;Assassin;MID;B;44.72;-0.09;49.34%;49.84%;2.47%;1.67%;2.19
Talon;Assassin;JUNGLE;D;30.87;-10.23;47.69%;47.41%;2.33%;1.67%;2.48
Taric;Support;SUPPORT;A;47.6;1.08;52.44%;87.04%;2.31%;0.53%;2.76
Teemo;Marksman;TOP;A;54.06;-3.43;50.02%;75.24%;4.85%;7.88%;1.77
Thresh;Support;SUPPORT;God;71.31;15.25;49.17%;97.27%;10.07%;2.21%;2.62
Tristana;Marksman;ADC;A;53.09;0.89;51.30%;84.76%;7.98%;3.58%;2.36
Tristana;Marksman;MID;B;45.64;0.21;52.48%;12.25%;0.99%;3.58%;2.19
Trundle;Fighter;JUNGLE;A;49.13;-0.1;50.70%;76.01%;3.95%;3.81%;2.69
Trundle;Fighter;TOP;B;45.8;6.93;51.68%;19.76%;1.02%;3.81%;1.67
Tryndamere;Fighter;TOP;A;47.52;0.86;49.58%;82.73%;2.93%;4.13%;1.79
Tryndamere;Fighter;MID;C;40.29;-2.47;51.19%;10.21%;0.32%;4.18%;2.05
Twisted Fate;Mage;MID;C;41.21;-3.34;47.32%;90.30%;2.49%;0.13%;2.24
Twitch;Marksman;ADC;A;51.86;-1.52;50.75%;84.04%;7.53%;7.82%;2.41
Udyr;Fighter;JUNGLE;God;91.14;12.57;50.96%;70.50%;7.93%;33.64%;2.66
Udyr;Fighter;TOP;B;44.59;-21.86;46.42%;26.62%;2.90%;33.64%;1.68
Urgot;Fighter;TOP;A;52.01;-1.28;51.46%;90.15%;3.10%;1.34%;1.96
Varus;Marksman;ADC;C;40.61;-0.34;49.59%;69.83%;4.18%;0.78%;2.36
Varus;Marksman;MID;C;37.69;-0.82;47.39%;26.68%;1.62%;0.78%;2.08
Vayne;Marksman;ADC;B;46.82;0.73;49.67%;75.26%;7.13%;9.78%;2.06
Vayne;Marksman;TOP;B;45.48;4.05;50.07%;21.67%;2.03%;9.78%;1.61
Veigar;Mage;MID;S;56.15;-0.32;50.38%;75.84%;4.97%;3.02%;2.37
Veigar;Mage;ADC;C;39.24;-2.81;52.27%;12.80%;0.80%;3.24%;2.4
Vel'Koz;Mage;MID;B;46;-0.36;51.16%;34.34%;1.16%;0.78%;2.64
Vel'Koz;Mage;SUPPORT;B;42.36;0.32;51.26%;60.45%;2.25%;0.78%;2.26
Vex;Mage;MID;S;68.36;-1.55;52.38%;93.48%;6.87%;9.45%;2.49
Vi;Fighter;JUNGLE;A;51.4;0.81;50.37%;94.69%;4.91%;1.19%;2.48
Viego;Assassin;JUNGLE;S;65.35;8.65;49.09%;91.72%;7.99%;3.78%;2.44
Viktor;Mage;MID;God;71.02;0.58;52.15%;96.08%;8.17%;5.79%;2.37
Vladimir;Mage;MID;S;62.18;7.08;52.12%;77.45%;5.41%;8.55%;2.42
Vladimir;Mage;TOP;B;46.74;1.12;50.32%;19.85%;1.26%;8.55%;2.15
Volibear;Fighter;TOP;B;45.95;0.51;49.63%;42.77%;2.39%;2.11%;1.75
Volibear;Fighter;JUNGLE;B;45.78;-2.17;51.55%;53.46%;2.92%;2.11%;2.75
Warwick;Fighter;JUNGLE;S;55.69;8.13;50.81%;69.28%;5.40%;4.98%;2.27
Warwick;Fighter;TOP;B;45.08;0.61;49.70%;31.49%;1.72%;4.58%;1.86
Wukong;Fighter;TOP;C;40.62;-2.76;48.01%;31.44%;0.90%;1.71%;1.99
Wukong;Fighter;JUNGLE;D;30.6;-11.12;47.94%;62.82%;1.97%;1.71%;2.64
Xayah;Marksman;ADC;C;36.27;-6.12;48.24%;97.67%;3.62%;0.37%;2.33
Xerath;Mage;MID;A;50.87;2.11;50.87%;39.10%;1.98%;2.52%;3.15
Xerath;Mage;SUPPORT;A;50.74;3.17;52.38%;56.89%;3.13%;2.52%;2.7
Xin Zhao;Fighter;JUNGLE;D;34.35;-6.11;50.42%;87.13%;1.96%;0.32%;2.26
Yasuo;Fighter;MID;God;80.78;-3.36;49.16%;66.22%;11.02%;21.82%;1.74
Yasuo;Fighter;TOP;B;41.94;1.03;47.32%;15.66%;2.38%;21.82%;1.48
Yasuo;Fighter;ADC;C;35.73;-1.45;49.65%;16.92%;2.40%;21.82%;1.95
Yone;Assassin;MID;God;72.76;-2.17;50.40%;64.46%;9.37%;14.21%;1.92
Yone;Assassin;TOP;A;50.88;-2.82;48.84%;32.20%;4.51%;14.21%;1.67
Yorick;Fighter;TOP;A;49.66;0.1;51.17%;91.84%;3.12%;3.20%;1.57
Yuumi;Support;SUPPORT;God;92.54;1.32;47.03%;98.68%;10.30%;30.12%;4.05
Zac;Tank;TOP;A;55.05;7.06;54.16%;11.74%;0.58%;3.01%;2.78
Zac;Tank;JUNGLE;A;53.32;-1.3;50.28%;73.30%;3.90%;3.01%;3.59
Zed;Assassin;MID;God;91.81;2.02;51.12%;74.93%;9.96%;35.77%;2.31
Zed;Assassin;JUNGLE;C;40.69;-2.45;48.33%;20.87%;2.42%;35.77%;2.59
Zeri;Marksman;ADC;D;23.85;-6.2;44.19%;90.79%;2.25%;1.26%;2.19
Ziggs;Mage;MID;B;45.48;3.37;50.88%;55.70%;1.48%;0.26%;2.44
Ziggs;Mage;ADC;C;38.46;1.7;51.25%;36.36%;0.76%;0.25%;2.64
Zilean;Support;SUPPORT;A;52.06;2.59;51.41%;78.28%;3.40%;2.33%;3.19
Zilean;Support;MID;A;48.91;-0.36;51.54%;16.71%;0.73%;2.33%;3.34
Zoe;Mage;MID;A;50.07;1.33;48.86%;85.31%;3.77%;1.97%;2.56
Zoe;Mage;SUPPORT;D;25.73;-2.61;47.17%;12.71%;0.50%;1.77%;2.16
Zyra;Mage;SUPPORT;A;52.49;1.84;52.55%;92.03%;4.02%;2.49%;2.24
